Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
SLC25A39	17q21.31	0.6102096464083496	9.437566943748388e-54	1.1062255067029724e-51
PTPN4	2q14.2	-0.6100964915658444	9.986121756350772e-54	1.1637583857213176e-51
TAOK1	17q11.2	-0.6092282654339501	1.5393468030214622e-53	1.7836075227422816e-51
ZSCAN23	6p22.1	-0.6083962086102539	2.327566643231277e-53	2.681489776810616e-51
TMEM258	11q12.2	0.6081620783836094	2.6141699475044186e-53	2.994561381342988e-51
RC3H2	9q33.2	-0.6081197810036314	2.6695631677417793e-53	3.0407380240023734e-51
CHCHD2	7p11.2	0.607434666224593	3.747579566603853e-53	4.244660204623611e-51
LATS1	6q25.1	-0.6069689376702178	4.71721131835365e-53	5.313055720074186e-51
SRA1	5q31.3	0.6064852436544931	5.9882495452830315e-53	6.707172171247289e-51
CCNT1	12q13.11-q13.12	-0.6064559939457528	6.075190694790819e-53	6.766956883849597e-51
IPMK	10q21.1	-0.6060597223835857	7.384242596747718e-53	8.179874450166524e-51
NDUFA1	Xq24	0.6060168908242397	7.54151698996448e-53	8.308443936320976e-51
LMTK2	7q21.3	-0.6059332989995375	7.8581009539787495e-53	8.610172463758998e-51
PANK3	5q34	-0.6053826932341521	1.029956728588527e-52	1.1224301408147726e-50
UBR3	2q31.1	-0.6053664603243916	1.0381967459218927e-52	1.1253271287382406e-50
BCL7C	16p11.2	0.604740039120824	1.4114776802898963e-52	1.5217540915681605e-50
MYO9A	15q23	-0.604628770826501	1.490518186845893e-52	1.5940630659466833e-50
BSG	19p13.3	0.6046235129483434	1.494359999325049e-52	1.5940630659466833e-50
CARF	2q33.2	-0.6045894471999471	1.5194903515629888e-52	1.6123392093611273e-50
AKAP10	17p11.2	-0.6044124600492387	1.656964069403763e-52	1.7490079896989143e-50
EMC6	17p13.2	0.6040228468507965	2.0046321735018417e-52	2.1049681901026369e-50
PSMB6	17p13.2	0.603947734304035	2.0795495367985216e-52	2.1723211508494814e-50
JTB	1q21.3	0.6037745644532801	2.2630275444855578e-52	2.351798882699656e-50
ATP5F1D	19p13.3	0.6036529263140645	2.4014286431619486e-52	2.4828309166557975e-50
ATE1	10q26.13	-0.6030074135862735	3.289223633782505e-52	3.383369269422912e-50
BRI3	7q21.3	0.6027622815807226	3.705905110796888e-52	3.792627052729749e-50
BIRC6	2p22.3	-0.6026045010486716	4.001404724960381e-52	4.0743596292892037e-50
PAFAH1B1	17p13.3	-0.6024959280163795	4.218216164825564e-52	4.273540507489859e-50
MED11	17p13.2	0.6024421120870062	4.32996536175067e-52	4.364821582912763e-50
NCOA2	8q13.3	-0.6022517680609447	4.749317558166979e-52	4.763730909960421e-50
TMED1	19p13.2	0.601818633778802	5.859843812150355e-52	5.848530252315016e-50
MRPL24	1q23.1	0.6009348375018478	8.987858098651316e-52	8.92631562201523e-50
TMEM11	17p11.2	0.6006126046762374	1.0501326823405077e-51	1.0378296572875968e-49
DGKI	7q33	-0.6005022643339485	1.1075677157274764e-51	1.0892523276478854e-49
ZNF281	1q32.1	-0.6001368638939478	1.3209609447292531e-51	1.292810369256625e-49
ZNF292	6q14.3	-0.5991891203101505	2.0840179855696095e-51	2.0297529761869032e-49
SIL1	5q31.2	0.5988521300857386	2.449906468118596e-51	2.374642514602837e-49
PLEKHM3	2q33.3	-0.5985661722081477	2.8099214103971347e-51	2.710565816029504e-49
UBR2	6p21.1	-0.5978299367145883	3.9969090895594734e-51	3.837223054981359e-49
TACO1	17q23.3	0.5972940749810549	5.162462498568417e-51	4.9327206840586664e-49
ZNF354C	5q35.3	-0.5969768613143561	6.005449035635549e-51	5.711125377709825e-49
UBXN7	3q29	-0.5966395796101085	7.051954801709421e-51	6.674857312547588e-49
RNF168	3q29	-0.5965836428559314	7.242218224413614e-51	6.822914094504807e-49
NDUFB2	7q34	0.5965350848047155	7.411509683216946e-51	6.949927754573807e-49
EMC7	15q14	0.5964771993092742	7.618459116998261e-51	7.110914548972312e-49
EXOC6B	2p13.2	-0.596429971425421	7.791547040413095e-51	7.238957598238176e-49
LSM1	8p11.23	0.5961281515456573	8.993668419597173e-51	8.317493073738468e-49
RB1CC1	8q11.23	-0.5954375137853624	1.2481784114666227e-50	1.149065066373451e-48
PAK3	Xq23	-0.5953909345596914	1.276039730486292e-50	1.1693744093788241e-48
PSMA7	20q13.33	0.5950555265095825	1.4957394537493308e-50	1.364506928825351e-48
NAXE	1q22	0.5946211240129189	1.836918583606975e-50	1.6682034037882983e-48
SMCR8	17p11.2	-0.5941886572634016	2.25315692012633e-50	2.0370357249626428e-48
ASNA1	19p13.13	0.5941641172952251	2.2794008573312494e-50	2.0415033259729413e-48
UQCC3	11q12.3	0.5941619833441458	2.2816972706411267e-50	2.0415033259729413e-48
RAD54L2	3p21.2	-0.5941556961112556	2.2884765223445497e-50	2.0415033259729413e-48
BRAF	7q34	-0.593614841602666	2.953094387976643e-50	2.6227901302201365e-48
NDUFAF3	3p21.31	0.592798615348772	4.335005564794857e-50	3.8332476838521546e-48
RNF111	15q22.1-q22.2	-0.5927286903058523	4.479706579212887e-50	3.9439023730790833e-48
POLR2J	7q22.1	0.5925743250248474	4.816340149649569e-50	4.221836250308042e-48
NOP10	15q14	0.592469609297891	5.058874859880896e-50	4.4152370584441014e-48
SMIM26	20p11.23	0.592324673180899	5.414683944190261e-50	4.7054070258112004e-48
CFL1	11q13.1	0.5919807591700208	6.361482907452761e-50	5.504457377560306e-48
PRRC2B	9q34.13	-0.5916751705850086	7.339627489363463e-50	6.323685034746016e-48
GSTP1	11q13.2	0.5914591999259133	8.119578098713027e-50	6.965906980772482e-48
ATP6V1F	7q32.1	0.591245893359581	8.970557418793804e-50	7.651641645342978e-48
LBHD1	11q12.3	0.591240118336727	8.994787311870869e-50	7.651641645342978e-48
PROX1	1q32.3	-0.5911238003201035	9.496882798130736e-50	8.044817398870327e-48
MRPS21	1q21.2	0.5906536399716102	1.1825939540209326e-49	9.975847994567373e-48
ZNF623	8q24.3	-0.5905365969527999	1.2488903505544155e-49	1.0491199315636489e-47
ETFB	19q13.41	0.5902951010691235	1.3975609821622538e-49	1.1691380481897593e-47
USP49	6p21.1	-0.5902728896323165	1.4120865771000689e-49	1.1764081603683674e-47
WNK3	Xp11.22	-0.5899695544546852	1.626120689636874e-49	1.3491448240234165e-47
FAM160B1	10q25.3	-0.58976324702519	1.7897893770232047e-49	1.478850148777247e-47
ATRAID	2p23.3	0.589674702589669	1.8649535097512214e-49	1.534666437146709e-47
TAB3	Xp21.2	-0.5896262459321308	1.9074055182512793e-49	1.563219620059514e-47
GTF2A1	14q31.1	-0.5895973808520628	1.933148075065276e-49	1.5779027668579366e-47
ZNF678	1q42.13	-0.5894725744982265	2.0484804489277784e-49	1.6652989649529411e-47
ARFGEF1	8q13.2	-0.5893528674258284	2.1655090079585976e-49	1.7533665505804533e-47
COX6A1	12q24.31|12q24.2	0.5890366877947946	2.507499354651013e-49	2.022147779564763e-47
DHX36	3q25.2	-0.5886158184464313	3.0471806092164557e-49	2.447578018422827e-47
DLGAP1	18p11.31	-0.5885753330352256	3.104811576210686e-49	2.4839724677771283e-47
AGO4	1p34.3	-0.5883913384808115	3.380659021782112e-49	2.69397100941301e-47
EPG5	18q12.3-q21.1	-0.5882813648780101	3.557007080439347e-49	2.823339360186523e-47
KMT2D	12q13.12	-0.5881151010502329	3.8410986468860754e-49	3.036878032151771e-47
AAMDC	11q14.1	0.5880572773818209	3.945088013268268e-49	3.1069109154492795e-47
FAM217B	20q13.33	-0.5878676402931716	4.306133107286561e-49	3.3780525126849945e-47
LSM4	19p13.11	0.5876288707621697	4.8076826990292275e-49	3.7568872439972195e-47
C19ORF25	19p13.3	0.5875523313520118	4.980415130522604e-49	3.8768397469678074e-47
BPTF	17q24.2	-0.5872185353375928	5.808612740291361e-49	4.504132363731313e-47
BRWD3	Xq21.1	-0.5870754108744589	6.204317541780901e-49	4.792538159381025e-47
PPM1L	3q25.33-q26.1	-0.5870043632435626	6.410569574376006e-49	4.932957755305139e-47
DPP8	15q22.31	-0.5869342434735165	6.620797399976096e-49	5.075357276840991e-47
BMPR2	2q33.1-q33.2	-0.586640080359821	7.579885088747488e-49	5.788563002812049e-47
CIB1	15q26.1	0.5863980724530321	8.471359958935071e-49	6.44494672196566e-47
KBTBD7	13q14.11	-0.5861414526518799	9.530484831037939e-49	7.223462581900596e-47
TPRA1	3q21.3	0.5855490043423234	1.2504215119692402e-48	9.44185322202691e-47
DOP1A	6q14.1	-0.5853916214649302	1.3438370891357469e-48	1.010936550524843e-46
PFDN6	6p21.32	0.5849229062510609	1.6650734693072617e-48	1.2479385209927027e-46
PRAF2	Xp11.23	0.5847360656671002	1.8134172495516662e-48	1.3540853766004126e-46
DENND5B	12p11.21	-0.5846163716146422	1.9152670165402074e-48	1.424859716622403e-46
ZNF827	4q31.21-q31.22	-0.5845513200720518	1.9729809184801702e-48	1.4623995697602467e-46
PGLS	19p13.11	0.5844292217328171	2.086006044661096e-48	1.540511643458328e-46
CEP170	1q43	-0.584254448783495	2.2590581965030054e-48	1.6622216167772661e-46
SLC25A46	5q22.1	-0.5838343045532705	2.7355623259101204e-48	2.0055153473699616e-46
LMBRD2	5p13.2	-0.5835526895847868	3.109511605802984e-48	2.271408097267897e-46
EIF6	20q11.22	0.583367054818134	3.383318741753183e-48	2.4624941932305387e-46
SBNO1	12q24.31	-0.5830851360731172	3.845549371201201e-48	2.788853268805303e-46
CISD3	17q12	0.5829869908606594	4.0207515282004274e-48	2.905461346238309e-46
RAB9B	Xq22.2	-0.5828646144725933	4.250342505841996e-48	3.060398402152874e-46
CHD6	20q12	-0.5827291339117066	4.5197159715811555e-48	3.2427755766209138e-46
ZNF510	9q22.33	-0.5823436868688708	5.3823113119961315e-48	3.847970863870709e-46
HSPB1P1	9q21.13	0.5821155527859162	5.967864608737227e-48	4.251523617553048e-46
RPS6KA6	Xq21.1	-0.5820440705665646	6.164030330984012e-48	4.375810405034108e-46
NDUFAF8	17q25.3	0.5820007189596097	6.286101549867719e-48	4.44681029287309e-46
DPM2	9q34.11	0.5817122554537068	7.161745551151365e-48	5.048529792194499e-46
ROCK2	2p25.1	-0.5816418705790054	7.393155131271585e-48	5.193498278800224e-46
LTN1	21q21.3	-0.5813438063199127	8.458216524984978e-48	5.921045255563269e-46
ECI1	16p13.3	0.581271464514361	8.738876483345465e-48	6.091941908959567e-46
CREBRF	5q35.1	-0.5812654113269016	8.762775425813573e-48	6.091941908959567e-46
TIMM8B	11q23.1	0.5811295018041152	9.316776760900022e-48	6.454829425309462e-46
TMED9	5q35.3	0.5810302206930303	9.743308824244065e-48	6.7272208632049516e-46
DCC	18q21.2	-0.5809499329565265	1.0102367720652575e-47	6.951325447647664e-46
DMXL1	5q23.1	-0.5808014181956096	1.0801501972407167e-47	7.382486198026363e-46
PDPK1	16p13.3	-0.580801272813035	1.0802209356766911e-47	7.382486198026363e-46
C10ORF12	10q24.1	-0.5807772809819209	1.0919577800467286e-47	7.437486757946654e-46
COX6B1	19q13.12	0.5806824054253529	1.1396237549572975e-47	7.736011624139419e-46
USF3	3q13.2	-0.5803257220243264	1.3380329746996264e-47	9.052376779503076e-46
TGFBRAP1	2q12.1-q12.2	-0.5802552359629679	1.3811202366219707e-47	9.312630465062057e-46
MRPL58	17q25.1	0.5800571155792973	1.5097426782109643e-47	1.0145974045137084e-45
BOD1L1	4p15.33	-0.579992165319708	1.554443435266401e-47	1.0411672457942164e-45
TTC21B	2q24.3	-0.5797713472453708	1.7164689334769709e-47	1.145885104895007e-45
ZDHHC20	13q12.11	-0.5797557945298051	1.7284928821420721e-47	1.150103795276116e-45
ERP29	12q24.13	0.5796631409941817	1.8018760854369427e-47	1.1949876236346777e-45
HOMER3	19p13.11	0.5796439965812317	1.8174198717826232e-47	1.2013443290167037e-45
UQCR10	22q12.2	0.5793336620170019	2.0887699092600158e-47	1.3761990242023261e-45
MRPL27	17q21.33	0.578340440452895	3.257457241172567e-47	2.1392050631687336e-45
PRR14L	22q12.2	-0.5776085477371268	4.515095942134871e-47	2.9554821197851016e-45
MRPL28	16p13.3	0.5775378093916181	4.659636673739673e-47	3.04022443298594e-45
TOGARAM1	14q21.2	-0.5771628524810835	5.505993938196193e-47	3.5733367463695704e-45
GDPD1	17q22	-0.5771603340016289	5.512165706666021e-47	3.5733367463695704e-45
APOOL	Xq21.1	-0.5769976048818567	5.925846148310666e-47	3.821648919743188e-45
BEND3P3	10q22.3	-0.576990623833547	5.944266030925573e-47	3.821648919743188e-45
MORC3	21q22.12	-0.5769817870635353	5.967663831486254e-47	3.821648919743188e-45
DDI2	1p36.21	-0.5769805184784932	5.971030255042429e-47	3.821648919743188e-45
