Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
RPL22	1p36.31	0.5000572843590723	7.1246881613866206e-34	5.320031037841321e-31
NR2E1	6q21	-0.49884019607908037	1.081178048708585e-33	7.784868085719208e-31
ZBTB12	6p21.33	0.49835717825156167	1.2752051906310148e-33	8.865314430452375e-31
CYCS	7p15.3	-0.49349179635160273	6.626651898765646e-33	4.4533309643671394e-30
DHRS11	17q12	-0.49176079483208013	1.1835085129225388e-32	7.69700488033268e-30
RPL11	1p36.11	0.4903276475348393	1.9081930946680893e-32	1.1782216442599767e-29
PPARGC1A	4p15.2	-0.49029574679650556	1.9285409583145296e-32	1.1782216442599767e-29
NUDT5	10p14	0.4897784531230015	2.2901280105832426e-32	1.357978553569669e-29
C14ORF93	14q11.2	0.4895932452436976	2.4352810664744023e-32	1.4027914737482979e-29
VEZF1	17q22	0.4887479865972721	3.2221673840285634e-32	1.8045032397055518e-29
CEP83-DT	12q22	0.48840420286492975	3.610006414239536e-32	1.8933140722350045e-29
EEF1G	11q12.3	0.48839195314921513	3.6246471397746914e-32	1.8933140722350045e-29
OR4N2	14q11.2	0.4883075742262114	3.727105401835574e-32	1.8933140722350045e-29
GALNT1	18q12.2	0.4882838794567414	3.756389211318892e-32	1.8933140722350045e-29
TOLLIP	11p15.5	-0.4857237789296507	8.718576738891755e-32	4.2440792477888503e-29
SLC44A5	1p31.1	0.48568106387815924	8.841393205055886e-32	4.2440792477888503e-29
OGDHL	10q11.23	-0.4853147797692494	9.967357434160979e-32	4.580918961177689e-29
HDGF	1q23.1	0.48530553462345777	9.997541505471867e-32	4.580918961177689e-29
TMEM132A	11q12.2	-0.4850760437163835	1.0776490406614822e-31	4.8281071797280314e-29
ZDHHC23	3q13.31	-0.4849806949721647	1.1117525480901935e-31	4.8726180700100853e-29
CHL1	3p26.3	-0.48446029760914605	1.3175950962045235e-31	5.651922283953064e-29
ENAH	1q42.12	0.48431572805813533	1.3811928875029842e-31	5.801297876030763e-29
EXO5	1p34.2	0.48387204454509647	1.5959638906565353e-31	6.566577142760492e-29
RPL7A	9q34.2	0.48374363559282846	1.664072284818689e-31	6.709872266845918e-29
ABCB9	12q24.31	-0.4820625285400046	2.871242805582957e-31	1.1350416902619216e-28
SHLD2	10q23.2	0.4814009195984315	3.555845517680128e-31	1.3786423361913278e-28
MBTD1	17q21.33	0.4792036568320052	7.20996064280222e-31	2.7426418211233127e-28
IDH3A	15q25.1	-0.4779035134753777	1.0927924100497308e-30	4.079960699817152e-28
BEND7	10p13	0.47776782487484026	1.141147535999047e-30	4.183031904232142e-28
SNX21	20q13.12	-0.47631800971205085	1.8102445252519123e-30	6.5172035488578215e-28
CDADC1	13q14.2	-0.4761026450065953	1.9383117346373598e-30	6.85584261088137e-28
CSKMT	11q12.3	0.4757338108723635	2.178791458531728e-30	7.5735542405962365e-28
KLHDC9	1q23.3	-0.4753939487127152	2.4264052508013863e-30	8.291314620577414e-28
RPS10	6p21.31	0.474380194501718	3.342669173713468e-30	1.1231925535206205e-27
CHCHD10	22q11.23	-0.47296367078004325	5.220634563774294e-30	1.7254625154139923e-27
RPLP0	12q24.23	0.47278768650914027	5.517167188231756e-30	1.794058188418394e-27
NPAS2	2q11.2	-0.4714579631555312	8.366713719481163e-30	2.6774811952136464e-27
RBPJ	4p15.2	0.4700834036408818	1.284279738624452e-29	4.045681845376184e-27
BAZ1A	14q13.1-q13.2	0.46931637203772153	1.6298349723703027e-29	5.055246596608873e-27
AP3M1	10q22.2	0.4691795008413604	1.7005213506844373e-29	5.1945774168407484e-27
FAM71E1	19q13.33	-0.46881329474316025	1.9049090405285968e-29	5.732070323298066e-27
CADPS2	7q31.32	-0.4682553411092488	2.2639231126323037e-29	6.712199099085276e-27
MAD2L2	1p36.22	0.468055286985256	2.4083233827712393e-29	7.03684169855811e-27
MTPAP	10p11.23	0.46676233500949904	3.5878985736388486e-29	1.0333660449018976e-26
RPS3	11q13.4	0.46642365550207177	3.9816876674560633e-29	1.130631057233545e-26
RIN1	11q13.2	-0.46572183925871913	4.9388581334532066e-29	1.3829488726187514e-26
SFPQ	1p34.3	0.4650738389423629	6.023092647761824e-29	1.663446176322276e-26
STEAP2	7q21.13	-0.464534530892353	7.102554542355922e-29	1.9350621909248345e-26
ZSCAN26	6p22.1	0.46447939971115665	7.223143774147599e-29	1.94167735507453e-26
MEX3A	1q22	0.46404207822450244	8.254261007991478e-29	2.1896599497646868e-26
LRRC37BP1	17q11.2	0.46395006694957586	8.489077237267224e-29	2.2227050153317469e-26
GDI2	10p15.1	0.4631012068597193	1.0991961307014558e-28	2.841140152701545e-26
RAB3D	19p13.2	-0.46267606987322096	1.2507138261127018e-28	3.1918533478807827e-26
RPS15A	16p12.3	0.46226887152905477	1.4151437633990713e-28	3.5663391767360847e-26
VTCN1	1p13.1-p12	0.4619809969604163	1.5441179584504665e-28	3.8433286617678837e-26
RPL30	8q22.2	0.4618478096596892	1.6076581984887519e-28	3.95268255362582e-26
JMJD1C	10q21.3	0.4616628458684017	1.7002095891256566e-28	4.1298705453448627e-26
HSPA14	10p13	0.4615420574240258	1.7634737173173517e-28	4.232546858908944e-26
DCLRE1C	10p13	0.46142355634078114	1.8278010017058492e-28	4.335328940634309e-26
PCDH8	13q14.3	-0.460926654591221	2.123777030377966e-28	4.978775431331415e-26
SGPL1	10q22.1	0.4607955169300353	2.209493816857001e-28	5.1201844645579313e-26
IQSEC1	3p25.2-p25.1	-0.45932074844787685	3.443740010244359e-28	7.889686630288242e-26
CAMK2B	7p13	-0.45867792777482674	4.175873312977455e-28	9.459526052015558e-26
PDSS1	10p12.1	0.4579041562577807	5.26360172424071e-28	1.1791052706935218e-25
AGO1	1p34.3	0.4578492596852493	5.350642614948037e-28	1.185431931428213e-25
LGI1	10q23.33	-0.45773119032833265	5.542698658149494e-28	1.2146342135538257e-25
DPH5	1p21.2	0.4574985181841939	5.941344979755346e-28	1.2879941520091132e-25
MARCKSL1	1p35.1	0.4569675267929207	6.96042014472388e-28	1.4928620269976398e-25
BHLHE40	3p26.1	-0.4564343060186579	8.157433035145722e-28	1.7311790254902408e-25
RDH13	19q13.42	-0.4554570577281212	1.0903018068431204e-27	2.2725837203191714e-25
RAF1	3p25.2	0.45544747989458184	1.0934012244975926e-27	2.2725837203191714e-25
SIX1	14q23.1	0.4546750477831767	1.3742819343958892e-27	2.8272344978934207e-25
RPL12	9q33.3	0.45412967650132896	1.6144732842168172e-27	3.287817765969217e-25
HNRNPR	1p36.12	0.45264312093148235	2.5007641420754878e-27	5.041790586838391e-25
ABCD2	12q12	-0.45174313012960754	3.2559272656295704e-27	6.450899333606608e-25
BRD7	16q12.1	0.4517350003015545	3.2636859879364814e-27	6.450899333606608e-25
RBM12	20q11.22	0.4504928697319407	4.691521232986832e-27	9.183083454198789e-25
RPS2	16p13.3	0.4501162808422591	5.235625910775735e-27	1.0149562883379768e-24
NDRG4	16q21	-0.44989589180789497	5.582514990641831e-27	1.0718960450126663e-24
MED30	8q24.11	0.4489532492449874	7.341223032152695e-27	1.3962867693512309e-24
BTF3L4	1p32.3	0.4485407830955421	8.273608721312062e-27	1.5554935334007309e-24
ZNF438	10p11.23	0.44851626105930015	8.33258774898462e-27	1.5554935334007309e-24
ANP32A	15q23	0.4481608903611148	9.23545045835422e-27	1.70821941918238e-24
BDH1	3q29	-0.44802532441438214	9.604791915449963e-27	1.7603837255216974e-24
TCF7L1	2p11.2	0.4476988941445573	1.0555115197336307e-26	1.902278971966743e-24
ZEB1-AS1	10p11.22	0.44768272285614996	1.0604537205112196e-26	1.902278971966743e-24
TLK2	17q23.2	0.4476639987943115	1.0662046715551903e-26	1.902278971966743e-24
CSMD2	1p35.1	0.4473763520533673	1.158527770073839e-26	2.0374215406935986e-24
TRMT5	14q23.1	0.44735691116019977	1.1650451513614223e-26	2.0374215406935986e-24
CDKAL1	6p22.3	0.447335491876369	1.1722677383089007e-26	2.0374215406935986e-24
UBE2I	16p13.3	0.4469833907830147	1.297541969592827e-26	2.2358755255522207e-24
ZNF204P	6p22.1	-0.4467431190116938	1.3905346349639822e-26	2.3758109131787157e-24
RCC2	1p36.13	0.4465536488015907	1.468485145465399e-26	2.48791000148974e-24
CPNE4	3q22.1	-0.4463276144693405	1.5671448650216268e-26	2.6329339686417517e-24
EIF3H	8q23.3-q24.11	0.44614415289732284	1.6520164285746252e-26	2.7525870426853734e-24
DBNDD1	16q24.3	-0.44590282071895493	1.7706125654033774e-26	2.9260098304178272e-24
C1ORF94	1p35.1	0.4449129257859366	2.3516547821387814e-26	3.854610736804876e-24
SLCO5A1	8q13.3	0.4445252763756586	2.627417096558164e-26	4.271883555137834e-24
RPL7	8q21.11	0.44434763763323915	2.764237742159187e-26	4.4583837695737094e-24
CXCL14	5q31.1	-0.4442005152322826	2.882867073116917e-26	4.612816115961124e-24
EIF4EBP2	10q22.1	0.4441417409010543	2.9316529904309884e-26	4.6539414126046576e-24
RPS16	19q13.2	0.44408032535218406	2.983503137975729e-26	4.6992505284944274e-24
ZNF286B	17p11.2	0.44389015806992577	3.1498689246498304e-26	4.922830030222111e-24
LYNX1	8q24.3	-0.44377900131201825	3.25132522070699e-26	5.042305213436433e-24
MAP4K5	14q22.1	0.44263383453281435	4.504081764867733e-26	6.931816218434989e-24
HAS2	8q24.13	0.44225570916070345	5.014477526556185e-26	7.658854652492366e-24
ADORA1	1q32.1	-0.4418339301466622	5.651428796311875e-26	8.541059069185215e-24
AGO4	1p34.3	0.4418181123290394	5.676811245825201e-26	8.541059069185215e-24
CRELD1	3p25.3	-0.4409313424975053	7.295376139441676e-26	1.0894968766465454e-23
C1QL1	17q21.31	0.44054164095718984	8.143718840366112e-26	1.2072464377986852e-23
TRIP4	15q22.31	-0.4403559901557495	8.581451012883192e-26	1.2628513421221755e-23
LRATD1	2p24.3	-0.4401346193484163	9.133878980109872e-26	1.3327123891995937e-23
COQ10B	2q33.1	-0.4401134994690208	9.188384608836048e-26	1.3327123891995937e-23
GTPBP4	10p15.3	0.4397588799041032	1.0153085919494767e-25	1.4621168944495285e-23
BUD13	11q23.3	0.43966777280930436	1.041668119828972e-25	1.4799110209341086e-23
RNF14	5q31.3	-0.43966546020452313	1.042345940045848e-25	1.4799110209341086e-23
FAM131A	3q27.1	-0.43937739655953634	1.130276224091767e-25	1.5935313953786093e-23
ZNF286A	17p12	0.43934240295183435	1.1414451245510845e-25	1.5981024413940565e-23
TRIM27	6p22.1	0.43931585816445423	1.1499900954323309e-25	1.5989620906214638e-23
RPS3A	4q31.3	0.4390317021319374	1.245516997981191e-25	1.7199224791985475e-23
ABHD8	19p13.11	-0.4388407050514006	1.3140903174333138e-25	1.8022704006648328e-23
SRXN1	20p13	-0.43872674521229427	1.3567683959944856e-25	1.848230245381407e-23
ASXL1	20q11.21	0.43839171846192126	1.4903289363151723e-25	2.0165450795335697e-23
CCNJ	10q24.1	0.4382694423843721	1.542244277899097e-25	2.0728791257815795e-23
NCAPD2	12p13.31	0.43768851314944474	1.8143557227461994e-25	2.4224652798864983e-23
ACSL6	5q31.1	-0.43722670356901655	2.0640697046423886e-25	2.737744033901e-23
PRPF38A	1p32.3	0.4369649584528228	2.220378780603127e-25	2.925820692532003e-23
CYP27C1	2q14.3	0.4367047155874658	2.387374171146601e-25	3.1254448483432874e-23
PPIL1	6p21.2	0.43662660818993115	2.439873910104658e-25	3.1735676065561297e-23
CARMIL1	6p22.2	-0.4363742204036153	2.6174372790318123e-25	3.38270211426669e-23
MAP4K2	11q13.1	-0.43631414000920626	2.6615528436090137e-25	3.40323652187272e-23
PCDH15	10q21.1	0.4363066729387105	2.667086803511184e-25	3.40323652187272e-23
BEND3	6q21	0.435849060813744	3.028838590879183e-25	3.8405292346361766e-23
GEMIN4	17p13.3	0.43496528585513705	3.870081868817215e-25	4.8765450348264926e-23
ZC3H4	19q13.32	0.4348254881597227	4.0228059640521224e-25	5.037502549146263e-23
CYGB	17q25.1	-0.43474312946684884	4.115551442378735e-25	5.1218291746788686e-23
CBX2	17q25.3	0.43407171171099523	4.954806789591836e-25	6.128457649384111e-23
ZKSCAN4	6p22.1	0.4340332813517719	5.0076567878935725e-25	6.156059054922091e-23
NOVA1	14q12	0.43380634351925673	5.331293319112509e-25	6.514194218583472e-23
MSS51	10q22.2	0.43358887061886775	5.660789152942655e-25	6.875130729667281e-23
RPS18	6p21.32	0.43351632074027424	5.775123936941396e-25	6.971992436687155e-23
MKRN3	15q11.2	0.43331201462662117	6.109501742353519e-25	7.331765751642221e-23
TASOR2	10p15.1	0.43325386868251026	6.2081143180551045e-25	7.406023240609997e-23
HDAC2	6q21	0.4329805473981127	6.6931305066603025e-25	7.937659067339903e-23
NCEH1	3q26.31	-0.4328592185512073	6.920253148182619e-25	8.159018931023964e-23
RHBDD2	7q11.23	-0.43267073025517716	7.288283095771641e-25	8.542969505456514e-23
PYGM	11q13.1	-0.432234998694036	8.214712073913935e-25	9.573226018623055e-23
RPL10	Xq28	0.43195884009445623	8.861130233559936e-25	1.0267198082689762e-22
SNPH	20p13	-0.4318293814194987	9.181215467059893e-25	1.057728485893683e-22
EPC1	10p11.22	0.43180030844744416	9.254653855266227e-25	1.0601311157728546e-22
EPB41L1	20q11.23	-0.43174738573553983	9.389829329943415e-25	1.069538695598809e-22
SLC4A8	12q13.13	-0.4315034467047463	1.0038545369755452e-24	1.1338480681294883e-22
CKMT2	5q14.1	-0.4314931423353951	1.006690165146463e-24	1.1338480681294883e-22
CHN1	2q31.1	-0.43145823709538916	1.0163545568194452e-24	1.138373567779824e-22
SLC1A2	11p13	-0.43142209470763665	1.0264580638582008e-24	1.1433381782013914e-22
PPP1R13B	14q32.33	-0.4313709298115273	1.0409309236717314e-24	1.1530883709970208e-22
SMAD4	18q21.2	0.43104273218777844	1.1386807167351722e-24	1.2544777010982406e-22
GALNT11	7q36.1|7q36.1	-0.4309118344851767	1.1801489069110829e-24	1.2930968539257795e-22
SINHCAF	12p11.21	0.4307044606466617	1.2489179715621123e-24	1.3518284468922273e-22
SSRP1	11q12.1	0.4306916473307108	1.2532946203715884e-24	1.3518284468922273e-22
NR1D1	17q21.1	-0.4306899778592522	1.2538659767315436e-24	1.3518284468922273e-22
ZNF274	19q13.43	0.43026659871190814	1.4073883686478906e-24	1.5092743032079852e-22
DCAF12	9p13.3	0.43005408390323013	1.4913050242610804e-24	1.590804264239558e-22
ABCF1	6p21.33	0.42989315682769685	1.5581218050405526e-24	1.6533312479696095e-22
NOC3L	10q23.33	0.4296807303784665	1.6508674069167667e-24	1.7425726592067504e-22
ZDHHC8P1	22q11.23	-0.4289883633527702	1.9926594519829677e-24	2.0923962089285734e-22
CPNE8	12q12	-0.4289314511897724	2.023681231314242e-24	2.10886685513094e-22
VIRMA	8q22.1	0.42892129838040316	2.0292652641009987e-24	2.10886685513094e-22
SARDH	9q34.2	-0.42889672268515816	2.042844949422725e-24	2.1120921551441825e-22
FAHD2B	2q11.2	-0.4287269683407261	2.1391281714185175e-24	2.1949651288374785e-22
ESRRG	1q41	-0.42871724789414273	2.1447752114527223e-24	2.1949651288374785e-22
ILF2	1q21.3	0.4285088768664642	2.2694307873571243e-24	2.3108077830256052e-22
TARDBP	1p36.22	0.428274535197506	2.418186051224263e-24	2.44990195873027e-22
FBL	19q13.2	0.4281610616141554	2.493637562449041e-24	2.5137113448267555e-22
IQSEC2	Xp11.22	-0.4277398128062906	2.7946329758699838e-24	2.8031142003241165e-22
RPS11	19q13.33	0.4276988101952462	2.8257800656916654e-24	2.8203243517034484e-22
TRDMT1	10p13	0.42733420508065656	3.118264091767856e-24	3.096912431238017e-22
NWD1	19p13.11	-0.42716256026759913	3.266117529008424e-24	3.227852720702884e-22
C2ORF50	2p25.1	-0.4271373946526977	3.2883691400194725e-24	3.2339907430211018e-22
SIAH1	16q12.1	0.4269701301722446	3.440117812612902e-24	3.366806564081977e-22
LGALSL	2p14	-0.4266320353665199	3.76827958279649e-24	3.6701586796502425e-22
RPS29	14q21.3	0.42614362710953085	4.297604276024338e-24	4.1655769138907064e-22
SYT6	1p13.2	0.425814192338035	4.695447196285897e-24	4.529421575326314e-22
TIGD2	4q22.1	0.4257058535424735	4.834066993193169e-24	4.640934507131785e-22
FH	1q43	-0.42532449615055	5.354939172868845e-24	5.116631690246862e-22
PDZD2	5p13.3	-0.4251859957788077	5.557517182913891e-24	5.285146411543725e-22
PSKH1	16q22.1	0.42443998629417057	6.786003375407722e-24	6.423127420262681e-22
KIN	10p14	0.4243837148225868	6.888863681889412e-24	6.490017789279085e-22
SEPHS1	10p13	0.42406760482231376	7.495962119065924e-24	7.021700879922483e-22
C2ORF68	2p11.2	0.42405418230066155	7.522877784153843e-24	7.021700879922483e-22
COMMD3	10p12.2	0.42383130960263066	7.98400072492606e-24	7.417762148167479e-22
ZKSCAN2	16p12.1	0.423550300328662	8.605362943932633e-24	7.9583817574599005e-22
DNAJB9	7q31.1|14q24.2-q24.3	-0.42352159954020563	8.671451787250042e-24	7.975588286383939e-22
HFM1	1p22.2	0.42350793737443143	8.703087262558735e-24	7.975588286383939e-22
KLHL29	2p24.1	-0.4234599885431281	8.815019852653266e-24	8.041611549744004e-22
EPDR1	7p14.1	-0.42340051708357457	8.955827712996832e-24	8.133263176654465e-22
SIRPA	20p13	-0.42310917813644466	9.678357312118614e-24	8.750016222853067e-22
ANKRD29	18q11.2	-0.42291794109453545	1.0183617043457249e-23	9.165709964872393e-22
PKM	15q23	-0.42280480494067374	1.0494700341206476e-23	9.403717936847279e-22
TRIM3	11p15.4	-0.42275463759192683	1.0635627652622288e-23	9.487826951527342e-22
CAMK4	5q22.1	-0.4226208488998548	1.1020660914164243e-23	9.78799756345662e-22
RPLP1	15q23	0.42235539234042035	1.1825823255941422e-23	1.0417307128590762e-21
SLC16A11	17p13.1	-0.4223532459930557	1.1832564517867588e-23	1.0417307128590762e-21
ZBTB5	9p13.2	0.42223264961037565	1.2217493120848086e-23	1.0660994852303988e-21
RPL13A	19q13.33	0.4222252267238935	1.2241585884294456e-23	1.0660994852303988e-21
GMEB1	1p35.3	0.4222171062234298	1.2267996655595085e-23	1.0660994852303988e-21
SMARCE1	17q21.2	0.42212375507584177	1.2575678666434322e-23	1.0881470283003535e-21
ADRB1	10q25.3	-0.42200568650556186	1.2975760971036942e-23	1.1179671663977598e-21
PPP1R8	1p35.3	0.4219797947699976	1.3065162794164028e-23	1.1208797748644296e-21
GPR3	1p36.11	-0.4218105799466128	1.366460808447679e-23	1.1624335461339226e-21
UGDH	4p14	0.4218105171255491	1.3664835595146057e-23	1.1624335461339226e-21
RPL19	17q12	0.42157767755948083	1.4534298967389774e-23	1.2312016868972488e-21
HNRNPH3	10q21.3	0.42151086226767887	1.479373245233202e-23	1.2479348952780998e-21
ALCAM	3q13.11	0.42145581850370517	1.5010889558117512e-23	1.2609772682550298e-21
DIO2	14q31.1	-0.42136558577509897	1.5373701199533176e-23	1.286096223584184e-21
FBXO3	11p13	-0.42100301311752164	1.6920905353932232e-23	1.4096792266141642e-21
MACO1	1p36.11|1p36.11	0.42076221114533086	1.8032428757461445e-23	1.496097926663293e-21
HNRNPU	1q44	0.4205029403246324	1.9309860865811446e-23	1.595516823424691e-21
PATZ1	22q12.2	0.4202947553174662	2.0399921250314372e-23	1.6787053564391348e-21
FBH1	10p15.1	0.41942547300466326	2.5646762521023305e-23	2.101887720269719e-21
RASGRP2	11q13.1	-0.41928373121993145	2.662033694873946e-23	2.1728445879495393e-21
CD24	6q21	0.41905839359457875	2.824371903333409e-23	2.2960549170606797e-21
HNRNPC	14q11.2	0.41886416139829485	2.9721168489234017e-23	2.4064597506483815e-21
RPL26	17p13.1	0.4183553402034806	3.396308796518876e-23	2.738919265864682e-21
ZSCAN16	6p22.1	0.4182619447887905	3.480420398549397e-23	2.7955679543886215e-21
RPS4X	Xq13.1	0.4181461738665353	3.5875422920970866e-23	2.870176196467038e-21
MIR100HG	11q24.1	0.41811931008688574	3.6128606770846446e-23	2.879007277102906e-21
PDE7B	6q23.3	-0.4179771264636733	3.749831112961558e-23	2.9763915381266918e-21
RLBP1	15q26.1	-0.41754196896795986	4.201685532497454e-23	3.321967922379654e-21
RALB	2q14.2	-0.4175252232891567	4.220107992410827e-23	3.3234998919919797e-21
ZNF202	11q24.1	0.41744429692193147	4.310267561845879e-23	3.3812958877188625e-21
KCNJ6	21q22.13	-0.41681524977611867	5.0790364733358435e-23	3.968932338717983e-21
TRIT1	1p34.2	0.4167087849198761	5.2219167332223716e-23	4.0648286972392366e-21
ZNF250	8q24.3	0.41664498344320744	5.309434680678015e-23	4.117058176813441e-21
ABCA5	17q24.3	-0.41660857595236633	5.360022862625333e-23	4.140360955302274e-21
BMI1	10p12.2	0.41651525966516145	5.491868631246833e-23	4.226013873075092e-21
CLYBL	13q32.3	-0.4164571137210508	5.575636043976999e-23	4.2741596305178806e-21
FAR2P1	2q21.1	-0.41628889981295325	5.825139272688197e-23	4.448508821085861e-21
LMO3	12p12.3	-0.41626526745256526	5.861063588502406e-23	4.459052943690453e-21
MTF2	1p22.1	0.4161748672993347	6.000513356504661e-23	4.5479830744545294e-21
SLC4A3	2q35	-0.41615533803847166	6.031066336599384e-23	4.554019790718359e-21
YME1L1	10p12.1	0.4157149243603389	6.762347284878711e-23	5.087152373523869e-21
GABPB1	15q21.2	0.4154102216239731	7.318836155345556e-23	5.485318056800066e-21
CEND1	11p15.5	-0.4153553544606215	7.423738070359922e-23	5.5433327124639405e-21
TSSK3	1p35.1	0.4151731310950238	7.782898439647038e-23	5.790074370543319e-21
LOC374443	12p13.31	0.41507336396599515	7.986748796925547e-23	5.919883915250586e-21
NKAPD1	11q23.1	0.41505708763427324	8.02050193701951e-23	5.9231259909249206e-21
RPS24	10q22.3	0.41461452386302333	8.994218741820835e-23	6.617972410724447e-21
TFAM	10q21.1	0.4143903350127691	9.53109994648456e-23	6.987509309857281e-21
PHB2	12p13.31	0.4142635623978667	9.848565659163818e-23	7.194091748347888e-21
RPL32	3p25.2	0.41423281043958243	9.927134676707142e-23	7.225305495201903e-21
WDR3	1p12	0.4139897992749873	1.0570161947828635e-22	7.665648742092558e-21
DAGLA	11q12.2	-0.41394738278080345	1.0686538906773764e-22	7.72226920786616e-21
MED24	17q21.1	0.4138837229991674	1.0863577626231257e-22	7.822163875801728e-21
UBIAD1	1p36.22	0.41385768956914365	1.093680807700991e-22	7.846867887565723e-21
PABPC3	13q12.13	0.41372593333408425	1.131496897299374e-22	8.08940033562152e-21
HMGN4	6p22.2	0.4134622715311062	1.2110888822011848e-22	8.62783143252936e-21
EEF1A1P9	4q24	0.41331864662222206	1.2567443038163048e-22	8.921557010295958e-21
P2RY1	3q25.2	-0.41291330399967685	1.3949571883747622e-22	9.867976096429327e-21
RPL18	19q13.33	0.41286938525465705	1.410804779719329e-22	9.945187120252234e-21
SLC6A1	3p25.3	-0.41279824925920305	1.4368511911896526e-22	1.0093504134346546e-20
INTS9	8p21.1	0.4127051980750865	1.4716393917412763e-22	1.0274505025844461e-20
PRNP	20p13	-0.4127021052057191	1.4728098568865875e-22	1.0274505025844461e-20
SLC25A4	4q35.1	-0.4125914688500552	1.5152887592478244e-22	1.0534391956963927e-20
SUPT16H	14q11.2	0.4124992129752056	1.55163319393041e-22	1.0749992035337112e-20
RBM4	11q13.2	0.41217587557474905	1.6859354852178037e-22	1.163149445009843e-20
UBE2J1	6q15	0.4121655547653524	1.6904061672927137e-22	1.163149445009843e-20
RPL23	17q12	0.4120367848209044	1.7471790200089695e-22	1.1981250415782597e-20
SF3B3	16q22.1	0.4118723325382446	1.8224268030322844e-22	1.2454897212180978e-20
RPL18A	19p13.11	0.41148471672928016	2.0126729227170687e-22	1.3660916361335367e-20
ZNF146	19q13.12	0.4114811378375045	2.0145177637107855e-22	1.3660916361335367e-20
PABPC4	1p34.3	0.4114720268743838	2.0192218023302114e-22	1.3660916361335367e-20
TICRR	15q26.1	0.41144260952110234	2.0344842629357986e-22	1.3718139540150045e-20
CEP57	11q21	0.4114089856119501	2.0520686529056068e-22	1.379058537040998e-20
NRAS	1p13.2	0.4112816828567326	2.12001392973442e-22	1.419986738783244e-20
ZNF300	5q33.1	0.4112466983342627	2.13907194764808e-22	1.4280076005474484e-20
FLJ37453	1p36.21	0.4111358761579762	2.2005659472023516e-22	1.4642115531863566e-20
SLC25A12	2q31.1	-0.41110768686288307	2.2164841718788733e-22	1.4699518878042753e-20
GALNT18	11p15.4	-0.41075297893026946	2.4267629494770757e-22	1.6041300926035188e-20
KIAA1614	1q25.3	-0.4105613093971758	2.5484597457290456e-22	1.6790685272432446e-20
RPL17	18q21.1	0.41027588173839574	2.7409287595000554e-22	1.7999955934944826e-20
KNDC1	10q26.3	-0.4099237364689724	2.9982433108185416e-22	1.9625838762796304e-20
KHDRBS1	1p35.2	0.4097355132760313	3.145408672317775e-22	2.0522519172362027e-20
JRKL	11q21	0.40964431781353583	3.21925236520493e-22	2.0936563527386e-20
ATP2B1	12q21.33	-0.4094674056857101	3.367414817341906e-22	2.182972673068494e-20
SNHG28	1q23.2	-0.40943909288437	3.3917430963064115e-22	2.1916965565587678e-20
TSTD1	1q23.3	-0.40932537269961256	3.491218681425484e-22	2.2487686848632325e-20
GNG7	19p13.3	-0.40928687048233975	3.5255461322628265e-22	2.2636476296990716e-20
TRMT9B	8p22	-0.4092143206037455	3.591136951287956e-22	2.298441653171952e-20
