Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
CDH11	16q21	-0.5808309258659102	1.065887461116126e-47	1.0431726749302048e-45
TSSC4	11p15.5	0.5807591712965819	1.1009007991056222e-47	1.0722348314380894e-45
HIPK3	11p13	-0.5800807724927274	1.4937801740641193e-47	1.447889523524361e-45
EEA1	12q22	-0.5790352942787875	2.3874511549014297e-47	2.3030336236348193e-45
TCAP	17q12	0.5782559167477298	3.382763392831607e-47	3.2405596105890885e-45
ATP6V0C	16p13.3	0.5782501472979032	3.391488903498327e-47	3.2405596105890885e-45
COG5	7q22.3	-0.5781042522314502	3.619712963423379e-47	3.44231287998013e-45
SEC22B	1p12	-0.5780924993278544	3.638747948255013e-47	3.444168891303724e-45
ZNF507	19q13.11	-0.5779406836257527	3.8937423817150027e-47	3.668305614848419e-45
MRPS26	20p13	0.5777787940062848	4.185211300019819e-47	3.924560233474399e-45
SEC24A	5q31.1	-0.5774992869831517	4.740271475803245e-47	4.4244728344291303e-45
BARD1	2q35	-0.5773502106796337	5.065576052047729e-47	4.706316994715865e-45
CDC27	17q21.32	-0.5771394537241575	5.563599860470969e-47	5.14530902692455e-45
CTDSPL2	15q15.3-q21.1	-0.5764961054477608	7.404487446508749e-47	6.816523808633008e-45
ERCC4	16p13.12	-0.576409271450319	7.695365600422849e-47	7.052102994096594e-45
HEATR1	1q43	-0.5760903524346733	8.864352197970177e-47	8.086615595623381e-45
CORO6	17q11.2	0.5757888987593156	1.0130697203771528e-46	9.200224609244946e-45
PIDD1	11p15.5	0.5754860057602483	1.1583719405130608e-46	1.0472617350979291e-44
ALKBH7	19p13.3	0.5754718354582854	1.1656542012464905e-46	1.0491408192558257e-44
TRMT2A	22q11.21	0.5749404363053473	1.4741458292001014e-46	1.3209001805556997e-44
MZT2A	2q21.1	0.574844349133007	1.53800885282628e-46	1.3720263930013554e-44
ARFGAP1	20q13.33	0.5744911622362412	1.7972435217588366e-46	1.5962214379814938e-44
ZNF341	20q11.22	0.5741325031246823	2.1048405239662393e-46	1.8612144650738313e-44
GATD3A	21q22.3	0.5739876242803341	2.2434214970138003e-46	1.975092611410272e-44
ZBTB33	Xq24	-0.5738451060092024	2.388569740857972e-46	2.0937371541494594e-44
KIAA0754	1p34.3	-0.5728060471076268	3.769122862990805e-46	3.289579482283879e-44
ANKRD24	19p13.3	0.5727926152175055	3.7913732140599605e-46	3.294736007269951e-44
CRK	17p13.3	-0.5726671646186339	4.00558121170246e-46	3.4659451849413427e-44
AGO3	1p34.3	-0.5725563515275789	4.204757762647684e-46	3.622740224476067e-44
HSD11B1L	19p13.3	0.5725306365279805	4.252365128924032e-46	3.6481673772015913e-44
ZKSCAN8	6p22.1	-0.5722758724597885	4.753891403808117e-46	4.061152736956587e-44
ITCH	20q11.22	-0.5721841152479146	4.948546363306605e-46	4.209605199604408e-44
LRRC75B	22q11.23	0.5719297361937069	5.530517899542092e-46	4.68490636019614e-44
YPEL3	16p11.2	0.5715176018844766	6.620807220651618e-46	5.585024869270178e-44
ARL6IP4	12q24.31	0.5714735821458371	6.749180464894406e-46	5.669592806364005e-44
MRPS25	3p25.1	0.5707920147148128	9.082852601977446e-46	7.598314992052585e-44
SLC30A6	2p22.3	-0.5706179997453701	9.79721061869783e-46	8.162048069568882e-44
ROCK1	18q11.1	-0.5700320525105604	1.263785634984454e-45	1.044755327084802e-43
USP8	15q21.2	-0.5700308911374052	1.2644228947407952e-45	1.044755327084802e-43
GUK1	1q42.13	0.5696136188758704	1.5152984499471228e-45	1.2469360020156711e-43
EMC1	1p36.13	-0.569044202584014	1.9390278269361492e-45	1.5891357731243784e-43
BORCS6	17p13.1	0.5688554933604054	2.103910153820216e-45	1.7172847210999748e-43
PGAP3	17q12	0.5686369474757208	2.312307865225129e-45	1.8797757609195093e-43
ADAM17	2p25.1	-0.5685657356717078	2.384540195478506e-45	1.9307114410057094e-43
PAFAH1B2	11q23.3	-0.5685323517449637	2.4191689061408262e-45	1.9509145726682075e-43
PHF20	20q11.22-q11.23	-0.5685165023031161	2.4357835270932056e-45	1.9564873183157814e-43
RBCK1	20p13	0.5683393566964267	2.629363675206255e-45	2.1035952799933854e-43
GSPT1	16p13.13	-0.568221278376636	2.7667969633320776e-45	2.2047981651279847e-43
PRKAR2A	3p21.31	-0.5679933655299573	3.05253402395579e-45	2.422918836888688e-43
TPGS1	19p13.3	0.567914838283802	3.157615873536455e-45	2.4964977892693518e-43
TMOD3	15q21.2	-0.5674749438920362	3.8161562949881736e-45	3.0053721509084595e-43
RAB11A	15q22.31	-0.5674431315213979	3.86875077086573e-45	3.0349371319620225e-43
FYTTD1	3q29	-0.5673662450444791	3.9988529268796725e-45	3.1248400720473287e-43
PRRC2C	1q24.3	-0.5673255141177337	4.06952434507812e-45	3.167786884985327e-43
ASIC3	7q36.1	0.5671931393088014	4.307873336003955e-45	3.340424397199067e-43
ACTR2	2p14	-0.567107687746559	4.46903710145996e-45	3.4521171265338796e-43
ZGLP1	19p13.2	0.5667919499679777	5.1181335506080664e-45	3.938423302053787e-43
NAA50	3q13.31	-0.5666144317838822	5.523291292129645e-45	4.234033298122653e-43
LINC00663	19p13.11	0.5661243887136861	6.814430550563931e-45	5.204005088254524e-43
SPIRE2	16q24.3	0.5659093334181661	7.471682576472719e-45	5.684399714123264e-43
PCYT2	17q25.3	0.56582352838514	7.751136745614854e-45	5.874837140163198e-43
MOB2	11p15.5	0.5655223837699119	8.81650847966266e-45	6.64401804205098e-43
GDAP2	1p12	-0.5655183063624075	8.83188748211727e-45	6.64401804205098e-43
SFT2D2	1q24.2	-0.5653474032379247	9.500997012236274e-45	7.120803002367863e-43
JMJD7-PLA2G4B	15q15.1	0.5650028575903759	1.1006587806845208e-44	8.218659880511343e-43
FKBP14	7p14.3	-0.5649209974000231	1.139776463176377e-44	8.479348071623223e-43
TMEM259	19p13.3	0.5644948317048271	1.3668188449187113e-44	1.0131042181031667e-42
NME3	16p13.3	0.5642647222238795	1.5075125597523642e-44	1.1132952643651069e-42
ERMARD	6q27	0.5640006795475836	1.6867258223967667e-44	1.2410977848664677e-42
LRRC29	16q22.1	0.5639589382700598	1.7169294233584849e-44	1.258727785612015e-42
SCRN2	17q21.32	0.5638850062332369	1.7717484178082527e-44	1.2942108641823255e-42
FOXRED1	11q24.2	0.5635624641420464	2.0319396334657658e-44	1.4789146191445237e-42
ELF1	13q14.11	-0.5633506592197137	2.2230698015510247e-44	1.6122054053622378e-42
WASHC5	8q24.13	-0.5631220961684001	2.4493614490310403e-44	1.7699489668069824e-42
PRR7	5q35.3	0.5628405000639559	2.7597896244214407e-44	1.987147093498595e-42
SPPL2A	15q21.2	-0.5627603505634873	2.8550721571484657e-44	2.048438069760506e-42
ELK4	1q32.1	-0.562581936184826	3.0790494480269753e-44	2.201301983038009e-42
RPAP2	1p22.1	-0.56254004989682	3.1341091977817097e-44	2.232748252172334e-42
NPRL2	3p21.31	0.5625229949314502	3.156806831615589e-44	2.2409993849366863e-42
KANK3	19p13.2	0.5622523246779384	3.539646333983055e-44	2.5039582364713115e-42
FAM207A	21q22.3	0.5621622462308914	3.677000753133662e-44	2.592028398039432e-42
BACH1	21q21.3	-0.5618792362645116	4.143879246924303e-44	2.9109668814369645e-42
CSDE1	1p13.2	-0.5616790834325811	4.509117787897539e-44	3.1565390181181346e-42
G3BP1	5q33.1	-0.5616248822583265	4.613403128784798e-44	3.20762833171832e-42
AGPS	2q31.2	-0.5616246171552327	4.613919032777704e-44	3.20762833171832e-42
NAA80	3p21.31	0.5615774605819325	4.706604497275513e-44	3.260819699985279e-42
UBAP1L	15q22.31	0.5614049350575846	5.061714579336318e-44	3.494836562808202e-42
NUP153	6p22.3	-0.5613473511009841	5.186057486052916e-44	3.568467746631837e-42
MCRIP2	16p13.3	0.5612003956221755	5.517285402058731e-44	3.783469081323336e-42
FAM186A	12q13.12	0.5610121724292343	5.972341422145174e-44	4.081639844470131e-42
SNX2	5q23.2	-0.5609552690193493	6.117103914721457e-44	4.166450406239841e-42
CCDC124	19p13.11	0.560918571638635	6.212302761847572e-44	4.217044982545754e-42
LRRC40	1p31.1	-0.5607885703628573	6.561523862169071e-44	4.43915713373123e-42
MRPL27	17q21.33	0.5606552553042156	6.939870532800127e-44	4.679422401731885e-42
AGO4	1p34.3	-0.5606104528822331	7.071815689511403e-44	4.752495870541313e-42
ADAM10	15q21.3	-0.5603309264328297	7.953089866540295e-44	5.3269848770537834e-42
ACBD4	17q21.31	0.560148258021926	8.586992576727826e-44	5.7325283887221754e-42
ATP7A	Xq21.1	-0.5600825442650358	8.827086049637016e-44	5.873362437185871e-42
TUT7	9q21.33	-0.5597380993508752	1.01987850297332e-43	6.763740295541153e-42
HNRNPR	1p36.12	-0.5596725747026828	1.0482711412431583e-43	6.929244091345349e-42
NOTCH2	1p12	-0.5595349296515815	1.1104928697907558e-43	7.316551224788049e-42
CFAP97	4q35.1	-0.5594820663054667	1.1353512425407952e-43	7.451860473549661e-42
UBE2H	7q32.2	-0.5594756154633588	1.1384222141031177e-43	7.451860473549661e-42
CTBP1	4p16.3	0.5593906252036598	1.1796601825517849e-43	7.696805482338684e-42
RIF1	2q23.3	-0.5593242610638011	1.2128878389689855e-43	7.888074748856037e-42
ACTR1B	2q11.2	0.5588157861918717	1.5002425031009136e-43	9.725527043413993e-42
EIF2AK2	2p22.2	-0.5583326871445549	1.835466649008579e-43	1.186052663803268e-41
HGS	17q25.3	0.5583068837772601	1.855327439602394e-43	1.1950561185247243e-41
MAMDC4	9q34.3	0.5581748624391123	1.960328074923151e-43	1.2586679719275685e-41
QTRT1	19p13.2	0.5580013082837428	2.1073758091217894e-43	1.3487874186572824e-41
